run_id,beam_size,img,label_true,context_true,label_generated
20220403_031656,5,53662.jpg,The yellow stingray prefers habitats with a dense covering of invertebrates.,"Ray with fine dark lines on a light background, swimming over an invertebrate-encrusted bottom",The pelagic stingray is characterized by a wedge-shaped disc much wider than long .
20220403_031656,5,53663.jpg,Seagrass beds are important reproductive habitat for yellow stingrays,Ray swimming over a dense bed of seagrass,The IBA is an important area for blue-billed ducks
20220403_031656,5,53664.jpg,"Yellow stingrays at the Mote Marine Laboratory, Florida","A ray over a pebble bottom, with the front of a second ray to its right",The diamond stingray is the most common fish in the world .
20220403_031656,5,53751.jpg,New school building,"White, rectangular building with many windows",The Military Academy
20220403_031656,5,53790.jpg,"Lawrence at the 83rd Academy Awards in 2011, where she received her first Best Actress nomination for Winter's Bone",Lawrence looking away from the camera,Mark Twain was one of the co-writers of `` You Belong with Me ''
20220403_031656,5,53791.jpg,Lawrence at the 2012 Toronto International Film Festival,Actress Jennifer Lawrence attending the 2012 Toronto International Film Festival,The film at a 2012 International Film Festival
20220403_031656,5,53792.jpg,Lawrence at the 2015 San Diego Comic-Con International,A face shot of Jennifer Lawrence,The music video for `` Superstar ''
20220403_031656,5,53793.jpg,Lawrence promoting Red Sparrow in 2018,An upper-body shot of Jennifer Lawrence,The performances of the episode was based on the episode .
20220403_031656,5,53794.jpg,Lawrence at Tulane University in 2018,A side profile of Jennifer Lawrence,A author of Kate Bush
20220403_031656,5,53795.jpg,Lawrence at the premiere of A Beautiful Planet in 2016,A close-up of Jennifer Lawrence,The concept for Parks and Recreation came together
20220403_031656,5,53823.jpg,Orson Welles at work on The Magnificent Ambersons (1942),A young Orson Welles behind a camera,The film was based on the play .
20220403_031656,5,53824.jpg,Poster for Citizen Kane (1941),Welles on the poster for the 1941 film Citizen Kane,Michael Jackson on the cover for the film
20220403_031656,5,53825.jpg,Poster for The Stranger (1946),Welles on the poster for the 1946 film The Stranger,The poster for the 1965 film film poster
20220403_031656,5,53826.jpg,Poster for Macbeth (1948),Welles as Macbeth on the poster for the eponymous 1948 film,The film was based on the cover of Time 's film .
20220403_031656,5,53827.jpg,Welles in Citizen Kane (1941),Welles playing gubernatorial candidate Kane,Michael Jackson ( pictured in later life ) was the only act to have won the award .
20220403_031656,5,53828.jpg,Welles in the trailer for The Lady from Shanghai (1947),Welles surrounded by cigarette smoke,John Berkeley in 1966
20220403_031656,5,53829.jpg,Welles as Macbeth in the eponymous Macbeth (1948),Welles as Macbeth in the 1948 film,The film was inspired by the title role in the film .
20220403_031656,5,53830.jpg,Welles in the background of the poster for The Third Man (1949),Welles lurks in the background of the poster for the 1949 film The Third Man,The episode was based on the cover of The film
20220403_031656,5,53831.jpg,Welles with Suzanne Cloutier in Othello (1951),Welles leaning over a woman,John Maynard Keynes in 1933
20220403_031656,5,53832.jpg,Welles (right) as a magician with Lucille Ball in I Love Lucy in 1956,Welles playing a magician on I Love Lucy,John Higgins ( pictured in 1980 ) was the only act to have won the award twice .
20220403_031656,5,53833.jpg,Welles in Touch of Evil (1958),Welles as the sheriff in the 1958 film Touch of Evil,The episode was the episode of the episode .
20220403_031656,5,53834.jpg,Welles as Falstaff in Chimes at Midnight (1965),Welles in medieval armor in the 1965 film Chimes at Midnight,John Sullivan as seen in the 1963 episode
20220403_031656,5,53835.jpg,Welles on the poster for F for Fake (1973),Welles on the poster for the 1973 pseudo-documentary F for Fake,A poster for the 1965 film
20220403_031656,5,53950.jpg,"The Rogers Centre, home field of the Blue Jays since June 1989","Interior view of a stadium, taken from the upper deck and looking down the 3rd base line",The Fourth Avenue bleachers as they appeared at Athletic Park
20220403_031656,5,53951.jpg,Matt Frank cover,"Perseus rides on Pegasus holding a sword and shield, as an ornery-looking cyclops snarls in the background. Also there's an owl in the upper left corner.","An example of Troilus and Cressida , by John Tenniel ."
20220403_031656,5,53962.jpg,"Lincoln's Inn, where Garrow was called to the Bar on 27 November 1783","a pair of very old, red and white brick buildings. The one on the left is larger than that on the right and has a small tower. The buildings feature large stained glass windows on the front.","The Old Town Hall , the main building in the foreground"
20220403_031656,5,53963.jpg,"A trial at the Old Bailey, where Garrow began his career as a barrister.","a painting of a large, pillared white room filled with people in the middle of a court case. The view is from the side; an advocate can be seen in a box on the right, while on the left are a panel of judges sitting in front of a curved desk.",The Court of Chancery in the early 19th century
20220403_031656,5,53964.jpg,"Thomas Erskine, whom Garrow faced in the treason trials of the late 18th century.","a portrait of a young man with dark hair and dark eyes. He is wearing a black jacket with some form of medal or badge pinned to the front, along with a raised collar and a small cravat.",A portrait by Ilya Repin
20220403_031656,5,53965.jpg,"Sir Samuel Romilly, Garrow's frequent opponent in Parliament.","an older gentleman with short, greying hair, although his eyebrows remain black. He is wearing a black jacket with a small white cravat, and is sat in front of some dark red paper or cloth.","A portrait by John Keats , 1795 ."
20220403_031656,5,53998.jpg,"In 2007, the prevalence of TB per 100,000 people was relatively high in Asia, and was highest in sub-Saharan Africa.","World map with sub-Saharan Africa in various shades of yellow, marking prevalences above 300 per 100,000, and with the U.S., Canada, Australia, and northern Europe in shades of deep blue, marking prevalences around 10 per 100,000. Asia is yellow but not quite so bright, marking prevalences around 200 per 100,000 range. South America is a darker yellow.",The population of HIV among young countries .
20220403_031656,5,54018.jpg,Construction of the Deadwood Dam in 1930,An aerial view of construction of the dam and the empty lake basin,Aerial view of the dam and reservoir
20220403_031656,5,54031.jpg,"The player (at right, with red cap) and MICK listening to an animatronic historical character in the Salem Witch Trials exhibit (DOS version.)","A screenshot from the DOS version of Museum Madness showing the player character and MICK the robot at the ""Salem Witch Trials"" museum exhibit.",A gameplay screenshot from the player ( left ) compared to a human scene
20220403_031656,5,54049.jpg,Building in 1965,A black and white photograph of the same building from roughly the same angle. Part of another house is visible to the right.,The house in 1949
20220403_031656,5,54052.jpg,Former Drop Inn Center shelter,Drop Inn Center Picture,Aerial view of the street
20220403_031656,5,54068.jpg,"A lithograph of the Abusir necropolis, by L. Borchardt and O. Rubensohn, showing the locations of Sahure's (northernmost), Nyuserre's, Neferirkare's, and Neferefre's (unfinished) pyramids",Map of the Abusir necropolis,"Map of the Abusir necropolis , by L. Borchardt and O. Rubensohn , showing the locations , from north to south , of Sahure 's , Nyuserre 's , Neferirkare 's , and Neferefre 's unfinished pyramids"
20220403_031656,5,54069.jpg,"Layout of the mortuary complex, excluding the valley temple. In order: A) main pyramid; B) cult pyramid; C) enclosure wall; D) mortuary temple; and E) causeway",3D model of the mortuary complex,Aerial view of the mummy
20220403_031656,5,54070.jpg,North-South cross-section of Sahure's pyramid. Beige: fine Tura limestone casing; red: red granite portcullis and reinforcements; light gray: low-grade limestone; medium gray: limestone foundation; dark gray: bedrock.,Cross-sectional depiction of a pyramid interior,The Pyramid of the pyramid of Neferirkare 's pyramid
20220403_031656,5,54071.jpg,Entryway into the pyramid substructure,Photograph of the substructure entry,Map of the southern end of the Gesta Hungarorum
20220403_031656,5,54072.jpg,Layout of Sahure's valley temple,Building floorplan,The floor block
20220403_031656,5,54073.jpg,"Cross-section of the causeway of Sahure's complex, by L. Borchardt",Cross-section of causeway by Borchardt,A section of the bridge of the canal
20220403_031656,5,54074.jpg,Causeway leading to the mortuary temple,Photograph of the roadway to the temple,A view of the temple
20220403_031656,5,54075.jpg,Layout of Sahure's mortuary temple. In order: 1) entrance hall; 2) corridor; 3) courtyard; 4) storage galleries; 5) offering hall; 6) main pyramid; 7) cult pyramid enclosure; 8) side entrance; 9) statue chapel; 10) transverse corridor,Floorplan of the mortuary temple,The pyramid of Neferirkare 's pyramid
20220403_031656,5,54076.jpg,"South corridor, which contained the hunting relief, in relation to the mortuary temple and main pyramid",Photograph of the ruins of a corridor and temple,A view of the walls of the pyramid of Neferirkare 's pyramid
20220403_031656,5,54077.jpg,Herded animals being slain by King Sahure or poached by predators,Preserved remains of relief carved into stone,Ruins of Neferirkare 's pyramid
20220403_031656,5,54078.jpg,Relief fragment depicting Sekhmet from Sahure's funerary monument,Photograph of a relief fragment,An example of a Young Lotus
20220403_031656,5,54175.jpg,Schoeneck Fire Company Engine 1-9-1,Schoeneck Engine 1-9-1,A hydraulic press brake
20220403_031656,5,54176.jpg,The episode is based around the idea of biological weapons (Smallpox virus pictured).,A picture of a virus,A depiction of a dengue
20220403_031656,5,54196.jpg,"A NASA projection of Maat Mons on Venus, with vertical exaggeration used to emphasize the mountain's height.",Reprojection of Maat Mons,The aftermath of the Battle of Ismailia
20220403_031656,5,54212.jpg,"One of Vernon Treweeke's murals at Katoomba railway station, Blue Mountains Line",One of Vernon Treweeke's murals at Katoomba railway station,An example of an exhibition mural outside Ferdinand Vale railway station
20220403_031656,5,54213.jpg,"Vernon Treweeke's mural at Springood railway station, Blue Mountains Line",Vernon Treweeke's mural at Springwood railway station,A mural at Mount Vernon railway station
20220403_031656,5,54224.jpg,Pagliacci,Opera In Focus,The inauguration of St. Michael 's Cathedral
20220403_031656,5,54225.jpg,Mears being filmed performing the killing of Ben Feldman's character. Asylum digitally created the rest of the machete to show it being pulled away from Feldman's face.,"A man with a video camera kneels to film as an actor pulls a machete from the head of another actor who is sitting on the ground. Behind the cameraman, another man records sound from the scene they are filming, while a third man stands in the background.","The episode was written by series creator Chris Carter , who was a member of the game 's performance ."
20220403_031656,5,54226.jpg,A bust of Jason as seen in the film. Effects artist Scott Stoddard combined characteristics from Jason's appearance in Friday the 13th Part 2 and The Final Chapter when crafting his design.,"A sculpture of a male torso and head is overlaid with fake skin, which has been molded to appear as lean muscle. The face is disfigured, the left side of the mouth is curled upwards as though snarling, the right eye droops and is pressed into the eye socket, and the top of the head is bald with strands of hair on the back. The skin is pale.",A bust of Ramesses VI in the late 1800s
20220403_031656,5,54227.jpg,The comic relief of Aaron Yoo's performance as the marijuana-smoking Chewie was praised by some critics.,A man smiling and wearing a tie and jacket signs an autograph.,Mike Scully wrote the episode .
20220403_031656,5,54259.jpg,A protestor locks on to heavy earthmoving equipment.,"A woman sits with a chain around her waist, padlocked to heavy earthmoving equipment.",The remains of the `` cage '' of `` The Girl '' on the Thames of the Sticky & Sweet Tour
20220403_031656,5,54260.jpg,Two protestors locked to a gate with a V arm tube.,Mother and son use a V arm tube to lock on to a gate as part of a protest blockade.,An example of a sign outside a protest against the border fence
20220403_031656,5,54311.jpg,Head coach Otto Wagonhurst entered his only year as Alabama's head coach for the 1896 season.,Otto Wagonhurst in his college players uniform.,Mark Allen in 1923 .
20220403_031656,5,54325.jpg,Countries by natural gas and oil proven reserves (2015),oil and gas Industry Reserves by Nation,Map of energy and oil production
20220403_031656,5,54326.jpg,Daily Mail Front Cover  16 June 1919,Black&White Newspaper,"St. John 's School , 1919"
20220403_031656,5,54338.jpg,Benfica celebrate a goal against Naval on 15 September,"Players celebrating a goal in front of fans wearing red, the team color",The United States celebrate after winning the 2007 Rugby World Cup Final
20220403_031656,5,54339.jpg,ngel Di Mara succeeded Simo as number 20.,"Player in red, walking away from the camera",A player in a game
20220403_031656,5,54340.jpg,Luiso pressing Tarik Sektioui in the Clssico on 1 December,Two players trying for the ball,A referee ( red ) playing a bicycle kick
20220403_031656,5,54341.jpg,The No Name Boys supporting Benfica at the Coliseum Alfonso Prez on 12 March,Cheering fans in a cloud of pink smoke,A live performance in the music video
20220403_031656,5,54342.jpg,"Rui Costa's last game, on 11 May, attracted over 54,000 fans.","Rui Costa, clapping his hands over his head after scoring a goal","John Tavares , who won the award in the 201617 season"
20220403_031656,5,54380.jpg,"Alison Lester gallery and bookshop, Fish Creek","External view of Alison Lester gallery and bookshop, Fish Creek",The McMaster University Gallery and main building
20220403_031656,5,54408.jpg,"Former Top Ten Club, today moondoo",TheTop Ten Club,A close-up view of the front of the house
20220403_031656,5,54409.jpg,An unheated metal eyelash curler,The picture shows a metal eyelash curler laying on its side,The shape of a diamond cylinder
20220403_031656,5,54433.jpg,"A screenshot of Flower, showing a trail of flower petals as viewed by the player as they are blown through the air","A group of pink flower petals is displayed above a green grassy field with the viewer seemingly amongst them. The sky is pink-toned, and a light yellow sun is shown above the horizon on the right side.",A flower of a flower
20220403_031656,5,54469.jpg,US 40 westbound and I-295 southbound approaching the Delaware Memorial Bridge,A congested divided freeway approaching a green twin-span bridge,Aerial view of the expressway
20220403_031656,5,54482.jpg,"14 Greek Street, Soho, home of the National Broadcasting School from 1980 to 1985 (photographed in 2015). The main studio was at street level behind the centre and right-hand-side windows. Upper floors housed a newsroom and production offices.",14 Greek Street,The First Avenue Bridge
20220403_031656,5,54483.jpg,Alexander Armstrong,A picture of Alexander Armstrong,John Gilbert co-wrote the episode .
20220403_031656,5,54484.jpg,Mandell Creighton,A picture of Mandell Creighton,Portrait of Mulledy
20220403_031656,5,54485.jpg,William Eden,A picture of William Eden,A portrait of George Washington by Gilbert Stuart
20220403_031656,5,54486.jpg,William Fox,A picture of William Fox,Portrait of a portrait by John Wood
20220403_031656,5,54487.jpg,Gee's golden langur,A picture of Gee's golden langur,The ring-tailed lemur is one of many species of birds
20220403_031656,5,54488.jpg,"Henry Hardinge, 1st Viscount Hardinge",A picture of Henry Hardinge,A portrait of Edward as a young man
20220403_031656,5,54489.jpg,The pipes of Ely Cathedral organ by Arthur Harrison,A picture of the pipes of Arthur Harrison's organ at Ely Cathedral,"The remains of the organ of St Nicholas 's Church , Clifton Cathedral"
20220403_031656,5,54490.jpg,William Noel Hodgson,A picture of William Noel Hodgson,Portrait of William Murray
20220403_031656,5,54491.jpg,Sir Roderick Impey Murchison,A picture of Sir Roderick Impey Murchison,John Carroll
20220403_031656,5,54492.jpg,Henry Nettleship,A picture of Henry Nettleship,John Henry
20220403_031656,5,54493.jpg,Edward Bannerman Ramsay,A picture of Edward Bannerman Ramsay,"Portrait of Charles Bradlaugh , the founder of the Latter Day Saint movement"
20220403_031656,5,54494.jpg,Anthony Salvin,A picture of Anthony Salvin,John Gollan
20220403_031656,5,54495.jpg,Granville Sharp,A portrait of Granville Sharp,John Sloane
20220403_031656,5,54496.jpg,Edward Shortt,A portrait of Edward Shortt,Portrait of Mulledy
20220403_031656,5,54497.jpg,Christopher Smart,A picture of Christopher Smart,The episode was written by Joseph Smith ( pictured ) .
20220403_031656,5,54498.jpg,George Howard Wilkinson,A picture of George Howard Wilkinson,"John Howard , author of the unanimous opinion"
20220403_031656,5,54499.jpg,John Balliol,A picture of John Balliol,"John Wood , one of the earliest surviving images of the Bible"
20220403_031656,5,54630.jpg,The Derry/Londonderry name dispute has led to controversy over the choice of destination name in Northern Ireland.,"Northern Ireland A6 route sign showing ""Londonderry"" defaced to read ""Derry""",Map of the route sign with the city road sign
20220403_031656,5,54652.jpg,Brisket -edema-in theileriosis by Mitun Sarkar,Brisket Edema,The Hereford is a common symbol .
20220403_031656,5,54653.jpg,"Guevara (right) with Alberto Granado (left) in June 1952 on the Amazon River aboard their ""Mambo-Tango"" wooden raft, which was a gift from the lepers whom they had treated","black and white photograph of two men on a raft, fitted with a large hut. The far bank of the river is visible in the far distance",An early 19th-century depiction of the James Caird from the expedition
20220403_031656,5,54654.jpg,"""Nga Kina"" by Tuffery on the Wellington waterfront","A large sculpture of spiky green shellfish sitting in the water, on the Wellington Waterfront.",The Atlantic Ocean is the largest component of the world .
20220403_031656,5,54670.jpg,Fabian Cancellara won the 2008 Monte Paschi Eroica in a two-man sprint with Alessandro Ballan in Siena.,Eroica 2008 Finish,A 2008 winner of the 2006
20220403_031656,5,54672.jpg,"Coworking Space in Melbourne, Australia",A coworking space on two levels with stairs and people working together. Underneath a big glass atrium,The Chamber of the United States Court of Appeals in the United Kingdom
20220403_031656,5,54720.jpg,Llaima volcano in eruption,Flaming volcano overlooking a city,"The Cerro de la Plata , was one of the world 's largest population in the world ."
20220403_031656,5,54721.jpg,The Andes are generally higher in northern Chile.,"Stark mountains in background, with salt flats in foreground",The San Juan Mountains in 2008
20220403_031656,5,54723.jpg,View of the Altiplano plateau in northern Chile,"Llamas and alpacas grazing, with snow-capped mountain in background",The Exmoor landscape
20220403_031656,5,54724.jpg,The mountains at Torres del Paine National Park have been heavily eroded by the Quaternary glaciations.,"Lake, with jagged mountains in the background",The Passo di Gavia was the Cima Coppi for the 1996 Giro d'Italia .
20220403_031656,5,54726.jpg,Most of the moai on Easter island are carved from volcanic tuff.,Statues of heads on Easter Island,The statue of Queen Victoria on Mount Vernon
20220403_031656,5,54727.jpg,Chuquicamata copper mine in 1984,Truck on road of open-pit mine,The charred and equipment of the mine mine is used to transport the miners .
20220403_031656,5,54783.jpg,"Ryan Seacrest, an executive producer","Ryan Seacrest, executive producer, wearing a black blazer in 2009","Mark Webber , Best Original Screenplay winner"
20220403_031656,5,54784.jpg,The title card of the show that was used in seasons 110,The logo of the show showing the name of it in white letters against a purple background,The official logo of the television series
20220403_031656,5,54787.jpg,"Logo from 2010 to 2017, as ""Real Country 1320""",WCVR logo,The logo for the first season
20220403_031656,5,54802.jpg,"Logo of the radio Show ""3 Austria Top 40""","Logo of the radio show ""3 Austria Top 40"" (Fail.loading)",A previous logo
20220403_031656,5,54806.jpg,"At fifty-four years old, Sir Walter remained extremely vain of his person and his situation.","Colour illustration: A young lawyer stands at the left with a conceited air, Sir Walter sits at a desk.",John Sullivan
20220403_031656,5,54807.jpg,"Deep Creek Hot Springs: the Upper Main Pool, fed by hot springs.","The main Hot Pool, there is a smaller one below about 312ft. wide and 6 to 7 feet long and 2ft. deep it's called ""The Crab Cooker"" for a very good reason!",A view of the water on the side of the water
20220403_031656,5,54808.jpg,"The ""Metro Weather Service"" logo.",The Metro Weather Service Logo,The Metropolitan Railway logo
20220403_031656,5,54836.jpg,An HTS senior seminar leader provides feedback to Human Terrain Teams at Fort Leavenworth in May 2010,"Photograph of Human Terrain Team at Fort Leavenworth, Kansas","Map of the Army at the National Military Museum , Kansas ."
20220403_031656,5,54858.jpg,"A Caballo, Oil on canvas, 74 x 60 cm.","A Caballo, Oil on canvas by Jose Fuster.","A mural , painted by Juan Gabriel ( c. 11601225 ) ."
20220403_031656,5,54859.jpg,The Doctor's surgery decorated by Fuster.,Doctor's surgery in Jaimanitas.,The main office of Kunri after rains
20220403_031656,5,54989.jpg,Courtyard of the Htel-Dieu,"A large Burgundian building with cloister, balcony, and many ornate dormers",The cloister of the Lateran Palace .
20220403_031656,5,54990.jpg,"Patients of the Hotel-Dieu in their Beds, folio 77, 1482, Livre de vie active, by Jehan Henry, shows nurses attending the dying in a Paris hospital. Patients are two to a bed, except for a dying woman.",Painting with nuns in foreground and beds with several patients,"The remains of the St Mary 's Cathedral , depicted in the Illuminated Chronicle"
20220403_031656,5,54991.jpg,"Van der Weyden disregarded division between panels; on the top left the apostle's robes flow onto the adjoining panel, on the bottom left a man is seemingly cut in two, and on the right the tip of angel's trumpet is visible.",Painting with three large haloed figures against golden clouds and nude figures on the dark ground below,"The Triumph of Cleopatra , by Henry Martin , 1821"
20220403_031656,5,54992.jpg,"Gislebertus's Last Judgement, west tympanum of Autun Cathedral, 12th century",Ornate sculpture covering the arch above a doorway,The Arch of the Cathedral
20220403_031656,5,54993.jpg,"Jesus Christ and the Archangel Michael in judgement. The blessed are to their right, the condemned to their left.",Painting featuring a red cloaked figure against golden clouds above with a white robed figure on the ground below,The 18th-century painting of the Yongzheng Emperor wearing the 14th century
20220403_031656,5,54994.jpg,The damned walk towards Hell,Painting detail of a bent figure struggling forward,The protagonist of a painting by Theodor von Holst
20220403_031656,5,54995.jpg,Entrance to Heaven,Painting detail of figures led toward a stairway into a golden Gothic building,A 19th-century view of the detail from the original entrance
20220403_031656,5,54996.jpg,Detail showing Saints Sebastian and Anthony,Two figures painted so as to resemble statues,A sculpture of nanda
20220403_031656,5,54997.jpg,"Detail of Nicolas Rolin in prayer, wearing fur-lined black robes.",Painting detail of a man in black with hands folded in prayer,A portrait of Priestley by his brother Joseph
20220403_031656,5,54998.jpg,"Detail of Guigone de Salins, who is buried in front of the altarpiece's original location in the hospice.",Painting detail of a woman knelt in prayer with a small winged figure behind her,"The Grave of Isabella of Angoulme , John 's second wife"
20220403_031656,5,54999.jpg,"Stefan Lochner, Last Judgement, c. 1435. Wallraf-Richartz Museum, Cologne","A red-robed figure sits in judgement over nude figures below, who are taken to the left by angels and to the right by demons",The Last Judgment by painter Hans Memling . This painting has been described by him as a pretext for nudity .
20220403_031656,5,55000.jpg,"Hans Memling, Last Judgement, late 1460s, National Museum, Gdask","A three-panel painting with scenes of judgement (center), the saved ascending stairs to a Gothic building (left), and the descent into hell (right)","The Last Judgment by painter Hans Memling . In Christian belief , the Last Judgement is visible in the background ."
20220403_031656,5,55014.jpg,The algae and plant life in the lake make it look blue and green,Rotomairewhenua from above the blue and green algae is distinctive,The Whaleback Shell Lake in the background
20220403_031656,5,55016.jpg,Inscription on the stone laid on Grey's grave in 2005 including the erroneously attributed Olympic gold medals,Grey's grave with a new horizontal gravestone added in 2005,The grave of Robert Cross at the site of his death
20220403_031656,5,55017.jpg,NWMP Post in the Big Muddy Badlands circa 1902,"Photograph of the old Big Muddy North West Mounted Police (NWMP) post (1902-1917). Building originally built by James Marshall, then traded to the Mounties for a larger barracks located across the road",A picture of the Old North Police Police building ( left ) and a new building ( right ) built in the Strathcona County District ( now demolished ) .
20220403_031656,5,55018.jpg,"James Whitcomb Riley, c. 1913",Man wearing large round glasses sits back in a chair,"John Douglas , author of the dissenting opinion"
20220403_031656,5,55043.jpg,Cowles in Stoke-on-Trent,artist's rendition of several smelters in operation in England,The first coal mine in use of the coal miners
20220403_031656,5,55044.jpg,Design of a Cowles furnace,artist's rendition of a furnace,A piece of the sculpture from the column of Florence
20220403_031656,5,55045.jpg,"Bani Thani, attributed to Nihl Chand, National Museum, New Delhi","Bani Thani as Radha, ca. 1750",The first recipient of the Indian Digital of Tamil Nadu
20220403_031656,5,55068.jpg,"The remains of the St. Francis Dam and reservoir floor. The dam failed just before midnight on March 12, 1928.",Remains of the St. Francis Dam in March 1928,The St. Louis Dam in April 1945
20220403_031656,5,55071.jpg,"Kaif with her mother at the People's Choice Awards India, 2012","A woman is sitting next to an older woman in a crowded room. The younger woman is sitting on the right wearing a white dress, while the older woman is wearing a black dress.",Madonna and her dancers performing the song in the music video .
20220403_031656,5,55072.jpg,Kaif at the 2006 IIFA Awards,A woman is smiling away from the camera.,The episode was written by series creator Chris Carter in the episode .
20220403_031656,5,55073.jpg,Kaif and Akshay Kumar on the set of Welcome; they teamed in several successful films.,"A man and a woman are looking away from the camera. The man is dressed in formal clothes, while the woman is wearing a light pink dress.",The episode was written by series creator Matt Groening
20220403_031656,5,55074.jpg,"Kaif at a promotional event for Zindagi Na Milegi Dobara, 2011",A woman dressed in a white salwar kameez (traditional Indian dress) with her hair down is smiling and looking away from the camera.,A woman wearing a furisode
20220403_031656,5,55075.jpg,"Kaif (right) with Anushka Sharma and Shah Rukh Khan at the premiere of Jab Tak Hai Jaan, 2012","A man in a suit is interlocking arms with two women. The woman on the left is wearing a blue one-shouldered gown with her hair up, while the woman on the right is wearing a gold sari (South Asian attire) with her hair down.",The music video for `` Express Yourself '' was praised by critics .
20220403_031656,5,55076.jpg,"Kaif at an event for Nakshatra Jewellery, 2010","A woman dressed in traditional Indian clothing is looking away from the camera. She has a red bindi between her eyebrows, a silver necklace and is wearing an embroidered red sari.",Beyonc at the 2012 Cannes Film Festival
20220403_031656,5,55113.jpg,"A Palm Centro, an example of a smartphone with a resistive touchscreen.",Red Palm Centro smartphone,An unfolded Sharp GX25 sold by SFR .
20220403_031656,5,55114.jpg,The Founding of the PRC,"October 1, 1949.","The original March 7 , 1965 ."
20220403_031656,5,55116.jpg,Microsoft Visual Studio 2017 logo,Microsoft Visual Studio 2017 Logo,A Google Earth logo
20220403_031656,5,55124.jpg,"An aerial view of Windsor Castle: with its shell keep (called ""The Round Tower"") prominent on its motte inside the middle ward (middle baily).","An aerial photograph of Windsor Castle, with three walled areas clearly visible, stretching left to right. Straight roads stretch away in the bottom right of the photograph, and a built-up urban area can be seen outside the castle on the left.","The Castle of the Royal Military Park , looking towards the castle ."
20220403_031656,5,55132.jpg,"Spears performing ""Radar"" at The Circus Starring Britney Spears.","A female blond performer. She is leaning against a pole, grabbing it with her right hand. She is wearing a black sparkly bra, high-waisted shorts and laced-up high-heeled boots with fishnet stockings.",Spears performing `` Radar '' during The Circus Starring Britney Spears in 2009
20220403_031656,5,55146.jpg,This side view evinces the modest size of the house; it also obscures most of the home's addition to give a glimpse of the original design.,"The exterior of the small home. Visible damage is seen near the front porch foundation, although restoration is also evident in metallic reinforcement of the shingled roof and chimney area.",The remains of the family home
20220403_031656,5,55147.jpg,Center staff assist in dressing up visitors and taking their photograph outside the house.,"visitors wearing period-style clothing, and with props such as a pitchfork and glasses",The 2009 LGBT Pride parade in 2005
20220403_031656,5,55148.jpg,"Philip Hooker Grave Site, ""Died Jan. 31st, 1836, Aged 69 Yrs. 3 Mons. 6 Days, In Full Hope of A Blessed Eternity""",Philip Hooker Grave Site,David Astor 's grave
20220403_031656,5,55159.jpg,An aerial photograph.,An aerial view of Factory Point.,A view of the plant .
20220403_031656,5,55168.jpg,Structure of Crotonyl CoA carboxylase/reductase. From Streptomycs collinus.,"Rendering of Crotonyl CoA Carboxylase/Reductase, an oxidoreductase",A domain-swapped serpin dimer . ( PDB : 2ZNH )
20220403_031656,5,55173.jpg,Redoutable underway,"Photographie du Redoutable, vu de babord.",Portrait of the reserve
20220403_031656,5,55207.jpg,Imitation insecurity passes used by The Chaser to breach the APEC Australia 2007 restricted zone,Security passes similar to those used by APEC officials. Words such as JOKE and Insecurity were clearly printed.,An example of a split that sent to some people of the government .
20220403_031656,5,55208.jpg,"Map of the route taken by the motorcade, indicated by the blue arrows.","A map of Sydney showing the route taken by the motorcade. They travelled up Macquarie Street, through the first checkpoint at the Kent Street intersection, and a second checkpoint just before being stopped at the Bridge Street intersection and being detained outside the InterContinental Hotel.",A map depicting the route of the crash
20220403_031656,5,55209.jpg,Chris Taylor rides the pantomime horse.,A pantomime horse is surrounded by media and police. Chaser member Chris Taylor on the obviously fake horse dressed like a police officer.,The New Zealand Native American team ( left ) and Robert Mike ( right ) during the 1956 Tour de France .
20220403_031656,5,55210.jpg,Taylor dismounts from the pantomime horse.,A pantomime horse is surrounded by media and police. Chaser member Chris Taylor is dismounting the obviously fake horse dressed like a police officer.,The New Zealand Native American team celebrate their victory in 2011 .
20220403_031656,5,55211.jpg,"The Chaser cardboard motorcade: Chris Taylor and Dominic Knight (right) are questioned over the stunt, with the media looking on.",Chaser members Chris Taylor and Dominic Knight are surrounded by police with media onlookers. They are being questioned over the cardboard motorcade stunt.,The New Zealand Native American team won the award in 2007 .
20220403_031656,5,55212.jpg,The Chaser cardboard motorcade: the cardboard motorcade used by one of the Chaser members involved is investigated by police.,The cardboard motorcade which was used in the stunt is obviously not real and straps around the body.,An example of a giant key figure used in the film
20220403_031656,5,55242.jpg,Liberal MLA Hugh MacDonald,Hugh MacDonald,George Hamilton
20220403_031656,5,55243.jpg,"Map of the Pusan Perimeter, August 1950.",A man of a defensive perimeter along the southeastern edge of a landmass,"Map of the Pusan Perimeter , August 1950 ."
20220403_031656,5,55253.jpg,EZH2 Inhibitors.a ; b ; c ; d ; e ; f,EZH2 Inhibitors,A schematic of Surprisal Analysis '' .
20220403_031656,5,55273.jpg,A snow bank in south Grand Forks with a mailbox showing halfway up the bank. Taken in March 1997,"A large pile of snow piled up in front of a home, nearly obscuring it. A mailbox is peeking through the pile of snow and a basketball hoop can be seen behind the snow in front of the home. Snow is piled up in small areas on top of the home's roof.",The snow damage in the winter
20220403_031656,5,55274.jpg,Volunteers in Grand Forks pile sandbags on April 17,A line of people facing each other in an alternating manner are located next to a river. At the end of the line is a man putting a sandbag on top of a dike of numerous other sandbags. Multiple trees can be seen in the background.,The people of the park
