run_id,beam_size,img,label_true,context_true,label_generated
20220512_100225,5,35587.jpg,Neuroscientist Paul D. MacLean is famous for his work on the limbic system and its evolutionary history.,Paul D. MacLean,Michael D. Nieves
20220512_100225,5,35625.jpg,Map showing the rough location of traditional Wetsuweten territory in western Canada.,"Map of British Columbia and Alberta with traditional Wetsuweten territory in north central British Columbia highlighted and labelled ""Wetsuweten Territory"".",Map of Victoria and West Territory ( in the United States ) is marked in red .
20220512_100225,5,35630.jpg,This is the first episode to include the voice of Mila Kunis as Meg.,"A woman with black hair, smiling while wearing a black dress.",`` Cheers ( Drink to That ) '' interpolates Avril Lavigne 's song `` Better '' .
20220512_100225,5,35656.jpg,"A Slovak propaganda poster exhorts readers not to ""be a servant to the Jew"".","Man kissing feet of another man with hooked nose, dropping money on his head",The World War II-era Slovak propaganda poster exhorts readers not to `` be a servant to the Jew '' .
20220512_100225,5,35661.jpg,"Three sans-serif fonts: Corbel with open apertures, Helvetica with closed apertures and Haettenschweiler which is also condensed. Notice how 8 and 9 in Haettenschweiler are barely distinguishable.","Images of the typefaces Corbel, Helvetica and Haettenschweiler.",The company 's first logo
20220512_100225,5,35673.jpg,Christiane (dith Scob) fails to make a phone call to Jacques Vernon. Scob's face is hidden behind a face-like mask for most of the film.,Black and white screen capture of the film showing character Christiane wearing her white featureless mask that covers her face.,A woman from the film 's film
20220512_100225,5,35674.jpg,"The film was released in America as The Horror Chamber of Dr. Faustus along with The Manster in 1962. In this poster, the distributors play on the artistic nature of the film that modern critics would later praise.",A film poster advertising for the films The Manster on the right and The Horror Chamber of Dr.Faustus on the left. The left side features a skeleton and a small image of suffocation from the film as well as text praising the film. The second side of the poster features a two-headed man wielding a dagger with a woman in peril at the bottom dressed in white.,"The Sunday Herald , the first game of the film"
20220512_100225,5,35721.jpg,East Africa played two of their three One Day Internationals during the 1975 World Cup atEdgbaston (pictured).,"A view of the playing area of Edgbaston Cricket Ground in Birmingham, England",A view of the stadium at the ground
20220512_100225,5,35756.jpg,First Light (1993),First Light (1993) written by Gary Crew,Michael Jackson ( 2003 )
20220512_100225,5,35765.jpg,"The MMT in 1981, showing its six primary mirrors","A rectangular building about the size of a small apartment block stands on a mountaintop, with a vehicle parked in front of it. The building has a wide opening in its front and top, exposing an internal framework structure that holds and somewhat obscures from view a hexagonal arrangement of six circular primary mirrors. In the background, the sky is hazy, hiding the horizon and most of the terrain below the mountain.",The library 's main office building
20220512_100225,5,35776.jpg,Bishops Walk Mosaic in Valentines Park. Designed and made by mosaic artist Gary Drostle,"Bishops Walk Mosaic in Valentines Park, Ilford.",A memorial to a shrine in Kunri Park
20220512_100225,5,35777.jpg,Mike Henry acted as a staff writer for this episode.,"A man with close-shaven hair, and a slight beard, looks to his left, with his body turned.",The episode was written by David Mirkin .
20220512_100225,5,35778.jpg,Perry preaching in 2006 at an MCC church in Minnesota.,"Rev. Troy Perry, founder of Metropolitan Community Churches",The interior of the United States Baptist Church
20220512_100225,5,35779.jpg,"Louis XIV, King of France and Navarre by Hyacinthe Rigaud (1701)","Painting of Louis XIV, standing","The XIV of the Holy Roman Emperor ( Holy Roman Emperor ) , Madrid"
20220512_100225,5,35780.jpg," Raystown Lake from Ridenour Overlook, 2014","Raystown Lake from Ridenour Overlook, 2014","The view of the Lake from Divide Hill Drive , 2014"
20220512_100225,5,35781.jpg,Back of a woman wearing a kimono with the obi tied in the tateya musubi style,"The back view of a young woman, her dark hair tied up, wearing a black furisode and a gold obi with a design of leaves in purple, green and red.","A painting of a young woman , with her mother , Charles , China"
20220512_100225,5,35782.jpg,"A hanhaba obi tied in the chch musubi style, worn with a yukata","The back view of the chch musubi, which resembles a large bow tied at the top edge of the obi.",A view of the same field
20220512_100225,5,35783.jpg,"A fukuro obi tied in the fukura-suzume style, worn with a furisode","A young woman wearing a dark blue furisode; her obi, which is gold and covered in roundels, is tied like a bow with an oversized middle portion, with two small 'wings' poking out of each side at the top.",A young woman wearing a yellow jersey in 2006
20220512_100225,5,35840.jpg,At least six treefrog species make up the Hypsiboas calcaratusfasciatus species complex.,"Six light brown treefrogs, labeled A to E",The common golden toad
20220512_100225,5,35841.jpg,Salamandra corsica,An individual of a yellow-spotted salamander,A giant salamander ( Ambystoma macrodactylum )
20220512_100225,5,35842.jpg,"A species complex typically forms a monophyletic group that has diversified rather recently, as is shown by the short branches between the species AE (blue box) in this phylogenetic tree.","Schematic phylogram with nine species, five of which form a group with short branches, separated from the others by a long branch",A simplified diagram of the numbers of a member of the head of the uniform [ note 3 ]
20220512_100225,5,35843.jpg,Possible processes explaining similarity of species in a species complex:a  morphological stasisb  hybrid speciation,"Scheme showing morphological stasis and hybrid speciation, with species presresented by circles, their color indicating morphological similarity or dissimilarity","An example of a relationship between the species , showing the large structure of particles ( pictured ) ."
20220512_100225,5,35844.jpg,The Anopheles gambiae mosquito complex contains both species that are a vector for malaria and species that are not.,A mosquito sitting on the tip of a finger,Location in the Gulf of Mexico
20220512_100225,5,35875.jpg,Photon center ID badge,"Photon center ID badge from the Photon Center formerly at Kenilworth, New Jersey.","The front page of the Anchorage Center being sold at the Brooklyn Museum Centre at New York City , New York ."
20220512_100225,5,35888.jpg,Nematollah Aghasi And Andranik Madadian,Nematollah Aghasi And Andy,The song was written by series co-creators .
20220512_100225,5,35889.jpg,This 1768 parchment (612502 mm) by Jekuthiel Sofer emulated the 1675 Ten Commandments at the Amsterdam Esnoga synagogue,"Image of the 1675 Ten Commandments at the Amsterdam Esnoga synagogue produced on parchment in 1768 by Jekuthiel Sofer, a prolific Jewish eighteenth-century scribe in Amsterdam. The Hebrew words are in two columns separated between, and surrounded by, ornate flowery patterns.","A 1768 synagogue parchment with the Ten Commandments by Jekuthiel Sofer . Among other things , it prohibits idolatry"
20220512_100225,5,35890.jpg,"Part of the All Souls Deuteronomy, containing the oldest extant copy of the Decalogue. It is dated to the early Herodian period, between 30 and 1 BC","The second of two parchment sheets making up 4Q41, it contains Deuteronomy 5:16:1","The first edition of the All Souls Deuteronomy , containing the Decalogue"
20220512_100225,5,35891.jpg,Moses Breaking the Tablets of the Law (1659) by Rembrandt,This is an image of an oil on canvas picture by Rembrandt (1659) of a bearded man representing Moses with two tablets of stone of the ten commandments held high in both hands.,"The `` Great Western '' , painted by William Payne , 1900"
20220512_100225,5,35892.jpg,Ten Commandments display at the Texas State Capitol in Austin,"Picture of a large stone monument displaying the ten commandments with the Texas State Capitol in Austin in the background. The picture was part of a news release Wednesday, March second, 2005, by then Attorney General Abbott.",A statue of President George II
20220512_100225,5,35947.jpg,Dronacharya (left) with Duryodhana (right) showing his army during Kurukshetra War.,A coloured painting of Dronacharya and Duryodhana on the battlefield,The mosaic of Mukerji at the Battle of Caldiero
20220512_100225,5,35950.jpg,"Inventor Earl Bakken, co-founder of Medtronic",waist high portrait wearing a suit coat and Hawaiian shirt and lots of Mardi Gras-like necklaces and his Medtronic namebadge,`` You 're Mine '' was the first song to reach number one on the chart .
20220512_100225,5,35973.jpg,Specimen of American hart's tongue fern in Michigan; Clark Reservation has largest population of these endangered ferns in the U.S..,"Photograph of a moss-covered outcrop; there's a fern with large, narrow, shiny leaves growing in the center. Behind the outcrop is a deciduous forest in springtime; the ground is littered with brown leaves.",The anvil of the Coltsfoot plant .
20220512_100225,5,35974.jpg,"Looking northeast across Glacier Lake in May. The photograph is taken from the top of the southern cliffs 180 feet (55m) above the lake. About 10,000 years ago, a large river of glacial meltwater flowed from the west (the left of the photograph) across these cliffs. The resulting waterfall created a plunge basin or gorge with its outlet to the east (the right of the photograph). Glacier Lake occupies the deepest part of this gorge.",A small lake seen from the top of the cliffs surrounding it. There are trees growing on the steep slopes; their leaves are light green.,A view of the lake and its waterfalls
20220512_100225,5,36002.jpg,"Stones River National Cemetery in Murfreesboro, Tennessee.",Stones River National Cemetery,A National National Cemetery
20220512_100225,5,36013.jpg,"In 2002 the Phenomenauts added a fifth member, Professor Greg Arius, who played the synthesizer. This added an extra layer of sound to their music.",Professor Greg wearing a red uniform and wrap around visor.,The film was the first winner of the award in 2008 .
20220512_100225,5,36014.jpg,"The Phenomenauts designed new uniforms for  the Escape Velocity album launch. Left to right: Atom Bomb, Ripley Clipse, and Angel Nova.","Three band members singing, wearing red and black uniforms.",The band topped the chart for the first time in 2004 .
20220512_100225,5,36015.jpg,"Corporal Joebot 2.0 sports the ""Therimatic Helmerator"" - a helmet with a wireless theremin. The helmet is worn as part of the band's science and robot theme.",Joebot wearing a silver helmet.,The game was created by Pendleton in 2012 .
20220512_100225,5,36016.jpg,"Ripley Clipse demonstrates use of the Streamerator 2000 - a custom-built, motorized toilet paper launcher. It is one of the gadgets used during live shows.",Ripley Clipse shooting toilet paper with a customized leaf blower.,The Mini Collection uses an homage to the United States in the United States
20220512_100225,5,36017.jpg,The Phenomabomber - The Phenomenauts customized their vehicles to match their space and science fiction theme.,A parked van decorated with electronics and spray painted silver.,The Briarcliff Manor
20220512_100225,5,36018.jpg,The Phenomenauts video game Space Flight was released in 2006. The player pilots The Phenomenator and shoots alien ships.,Screenshot of a video game where space ships shoot at each other.,"A screenshot of gameplay from the Space Shuttle gameplay , the player 's main character , is based on the screen ."
20220512_100225,5,36066.jpg,"An in-game screenshot from the original version of the game depicting a battle near the mothership. The mothership is being attacked by beam and missile weapons, and is on fire. The game's user interface is hidden, as is usual during gameplay unless the player has pressed an interface option key.",A group of enemy ships attack the burning mothership with beam and missile weapons,A view of fire showing the ship 's primary aircraft .
20220512_100225,5,36067.jpg,"The final hand-drawn cutscene of Homeworld, showing Karan S'jet as the last person from the fleet to set foot on Hiigara.","Black-and-white drawing of a small woman, connected to wires, in front of wide open door, with two queues of large, suited soldiers in ""at attention"" pose flanking her either sides",A view of the Australian 1st Battalion headquarters in front of an old stand in 1937
20220512_100225,5,36068.jpg,An in-game screenshot from the remastered version of the game depicting a battle near the mothership. The mothership is being attacked by beam and missile weapons.,A group of enemy space ships attack the burning mothership with beam and missile weapons.,Diagram of the Space Shuttle Discovery during the first half of the Space Shuttle Discovery
20220512_100225,5,36088.jpg,14th-century representation of Henry III of England visiting Louis IX of France during the Second Barons' War,Painting of Henry and Louis IX,A 13th-century depiction of Henry and Edward III
20220512_100225,5,36089.jpg,A 13th-century depiction of the mutilation of Simon de Montfort's body following the Battle of Evesham in 1265,Cloth drawing,A 13th-century depiction of the mutilation of Simon de Montfort 's body following the Battle of Evesham in 1265
20220512_100225,5,36119.jpg,A wedding videographer shooting on smaller DSLR equipment.,A smaller DLSR camera with a rig shooting a church wedding,A Senate chamber with a hub of the church
20220512_100225,5,36120.jpg,"Football team, turn of the 20th century",members of a football team wearing old-fashioned leather helmets,Troops of the first Native American Association recipients of the United States ' team
20220512_100225,5,36129.jpg,South facade in 2006,"A portion of the same building seen above, with its facade intact",View of the first floor
20220512_100225,5,36142.jpg,1886 baseball demonstration at Liberty Corner,Men playing baseball in vintage uniforms,The 19 defense in the Philadelphia Phillies
20220512_100225,5,36143.jpg,Welcome Center exterior,"Front of the museum's welcome center, a modern, landscaped building",The Museum of Health Sciences
20220512_100225,5,36144.jpg,1836 pottery wheel demonstration in Prairietown,Young woman in period clothing at a pottery wheel,A woman in traditional wood
20220512_100225,5,36173.jpg,Pro-Bandi billboard during second round of 20092010 presidential elections,"Pro-Bandi billboard in parking lot, with blue and red letters on white background",The main sign of the village
20220512_100225,5,36174.jpg,"Bandi at the Snow Queen Trophy, January 2009","Bandi smiling and looking to his right, wearing blue-and-white skiing jersey over brown long-sleeved shirt",The team was the first player to win the award in his career with the Islanders .
20220512_100225,5,36175.jpg,Renovated Zagrebaka Avenue,Aerial view of eight-lane highway,The expressway
20220512_100225,5,36189.jpg,"""Acid Tracks"" was developed through experimentation on the Roland TB-303",Front display of the Roland TB-303,A close-up view of the 500 edition of Le Mans
20220512_100225,5,36208.jpg,"Picnic area adjacent to the Cotter River, near the Cotter Dam, 2005.","Picnic area with trees, picnic tables and children's play equipment.",The visitor center and garden
20220512_100225,5,36209.jpg," The Varaha panel in Cave 5 is one of the most studied reliefs from the Gupta Empire era. It narrates the Hindu mythology about a man-boar avatar of Vishnu (Varaha) rescuing goddess earth (Bhudevi, Prithivi) from the depths of cosmic ocean.",A wide image of Vishnu-Varaha rescuing Goddess Earth.,The Varaha panel in Adam
20220512_100225,5,36239.jpg,The former Robert Sayle building being modified to create the Grand Arcade,"A row of 4- and 5-storey terraced buildings, with their ground floors boarded up. The buildings at the centre of the photo have stone facades; the others have brick. Workers are digging up the road along the frontage of the buildings.",The National Institute for Medical Research
20220512_100225,5,36247.jpg,"Federico Ezquerra, who was the first to reach the tops of the Tlgraphe (not counted for the mountains classification) and the Galibier.","A cyclist climbing a mountain, followed by a motorcycle and a car.",The peloton during the 1956 Tour de France .
20220512_100225,5,36283.jpg,Master Chief Petty Officer of the Navy Rick West speaks with Construction Mechanic 2nd Class Michael Shepard at the Hunter Holmes McGuire Veterans Administration Medical Center,Color photograph of a standing man in uniform (left) and man in wheelchair with casts on right foreleg and left forearm (right).,An Australian soldier in the 1960s
20220512_100225,5,36284.jpg,Marine Corps Sgt. Joshua Boucard and his family at the Hunter Holmes McGuire Veterans Administration Medical Center,Color photograph of a man in uniform (left) talking to a man in an electric wheelchair (right) who is flanked by women and children.,A still from the Police
20220512_100225,5,36311.jpg,"Entrance to the Toledo Museum of Art, 1910s",Entrance to the Toledo Museum of Art,The Museum of Art
20220512_100225,5,36336.jpg,Cork College of Commerce,The front of the Cork College of Commerce,The main building of Business College .
20220512_100225,5,36337.jpg,"Prototype #7 on display at the U.S. Army Aviation Museum, Ft. Rucker, Alabama","A three-quarter rear view of AH-56 #7 on display outside of the U.S. Army Aviation Museum at Fort Rucker, Alabama.",A V-22 biplane fighter of the Air Staff Air Force Base at Gettysburg .
20220512_100225,5,36338.jpg,View of AH-56 nose and canopy,"Quarter front view of the AH-56's front fuselage and canopy, showing the canopy to advantage. The aircraft is parked on a grassy surface for museum display.",A Tiger II of the crew
20220512_100225,5,36339.jpg,Three-quarter view of AH-56 Cheyenne.,A quarter front view of a Cheyenne hovering in front of a crowd.,The No . 4 Squadron RAAF in 1918
20220512_100225,5,36340.jpg,An AH-56 Cheyenne on display in 2007,"AH-56 side view, on museum display in 2007",The rear side view
20220512_100225,5,36382.jpg,"This poster commemorates Samir Kassir and reads ""Martyr of the Independence Uprising; Democratic Left.""","A poster displaying the face of Samir Kassir and containing Arabic text, the DLM logo, and some sharpie scribbles",The cover of the press conference
20220512_100225,5,36384.jpg,"Distribution of Oryzomys couesi and related species according to Goldman (1918): 1, Oryzomys couesi couesi; 2, O.c.richmondi; 3, O.c.zygomaticus; 4, O.c.mexicanus; 5, O.c.aztecus; 6, O.c.crinitus; 7, O.c.regillus; 8, O.c.albiventer; 9, O.c.peragrus; 10, O.c.aquaticus; 11, O.gatunensis; 12, O.cozumelae; 13, O.antillarum; 14, O.peninsulae; 15, O.nelsoni.",See text.,A map of the Madras Presidency
20220512_100225,5,36385.jpg,"Skull of Oryzomys from Los Reyes, Michoacn (regillus Goldman, 1915)","Skull, seen from above","The skull , seen from below"
20220512_100225,5,36386.jpg,"Skull of Oryzomys from Brownsville, Texas (aquaticus Allen, 1891)","Skull, seen from above",An example of a marsh rice rat from space .
20220512_100225,5,36387.jpg,"Skull of Oryzomys from Cozumel, Mexico (cozumelae Merriam, 1901)","Skull, seen from above","The skull , seen from below"
20220512_100225,5,36388.jpg,"Skull of Oryzomys from Gatn, Panama (gatunensis Goldman, 1912)","Skull, seen from above",An example of a figure cap
20220512_100225,5,36389.jpg,"Skull of Oryzomys from Yaruca, Honduras (couesi Alston, 1877)","Skull, seen from above",The last specimen of the James E. Burke .
20220512_100225,5,36441.jpg,"Asa Long in 1937, defending his US title",Asa Long,The song 's music video was the year 's longest-running number one .
20220512_100225,5,36442.jpg,"Chapel Lane, Ratby","Chape Lane, Ratby, February 2020","The Road Lane , Sheffield , England"
20220512_100225,5,36495.jpg,True guard for rapier and dagger as described by Swetnam.,A modern illustration of Swetnam's true guard.,An illustration of how the works of the name
20220512_100225,5,36497.jpg,Map of the monastery complex,This is a map of the monastery complex,A plan of the church complex
20220512_100225,5,36498.jpg,"Entrance area, western courtyard","Photograph of the gate (left of center, background) and flanking buildings. The closest, on the right, is the Frhmesserhaus.",A view of the entrance
20220512_100225,5,36499.jpg,"Plan of the monastery. In English: 1. Paradise, 2. Lay brothers' Church, 3. Monks' church, 4. Cloister, 5. Sacristy, 6. Chapter house, 7 and 15. Corridors, 8. Frateria, 9. Great cellar, 10. Calefactory, 11. Monk's refectory, 12. Lavatorium, 13. Kitchen, 14. Lay brother's refectory, 15. Cloister entryway, 16. Cellarium, 17. Lay brothers' passage, 18. Parlatorium[de], 19 and 20. Hospital",Map of the monastery engraved on a metal plaque,A plaque at the entrance
20220512_100225,5,36500.jpg,"Chapter house, east wall","Panoramic photograph of the chapter house, east wall",A view of the main house
20220512_100225,5,36501.jpg,Scale model of the monastery complex in the monastery museum,Pictured here is a scale model of the monastery complex,An aerial view of the temple complex
20220512_100225,5,36543.jpg,Pasture lands with Nicoya Peninsula in the background as seen from Estanquillos,Atenas Costa Rica 2014,A panorama of Pirin
20220512_100225,5,36555.jpg, Maryland State Parks (Hover mouse over pog to popup clickable link),List of Maryland state parks is located in Maryland,Location of Maryland in Indiana
20220512_100225,5,36596.jpg,"Indian Railways locomotives: (clockwise from upper left) Preserved HPS, NRM WP 7200, B-26 and preserved YP-class",Steam engine at outdoor museum,The locomotive
20220512_100225,5,36597.jpg,"Vulcan Foundry class SPS, 1911",Steam locomotive in a museum,The locomotive
20220512_100225,5,36598.jpg,Indian Railways locomotives: 1935 XP class (left) and 1927 XB class,Manufacturer's photo,A locomotive 's locomotive
20220512_100225,5,36599.jpg,"(clockwise from upper left) WL- and YG-class locomotives; an M2-162, and a display engine in Guntur Division",Steam engine in transit,The steam locomotive in the eastern end of the street .
20220512_100225,5,36600.jpg,Indian Railways DHMU (left) and DEMU,Tan-and-green train,A KTMB train
20220512_100225,5,36601.jpg,DHR B class locomotive in Darjeeling shed (1979),Black locomotive,The locomotive
20220512_100225,5,36664.jpg,The faade of the Kingston County Court building showing the old spelling of the town's name.,Faade of public building.,Aerial view of the building
20220512_100225,5,36666.jpg, Southeastern section of the Causeway viewed from Burswood Park,Photograph,The original River Bridge
20220512_100225,5,36667.jpg,The Causeway heading towards East Perth,Photograph,"A view of the Detroit skyline , looking towards the village ."
20220512_100225,5,36703.jpg,Women smallholder farmers in Kenya,Diversified Crop Choices,The IBA is an important source for land
20220512_100225,5,36733.jpg,A view of Kenyatta University Library from the Central Administration Complex.,Kenyatta University Post Modern Library,The University of Physical Education and Scientific Research .
20220512_100225,5,36734.jpg,Kenyatta University Central Administration Parking Lot-The Junior Library and Education building can be seen in the background,KU Central Administration block,Map of the eastern border
20220512_100225,5,36771.jpg,Nancy Hanks,"Black-and-white photo of mare, facing left","The first known as an old horse , circa 1915"
20220512_100225,5,36777.jpg,"Political cartoon depicting Clark bribing state legislators, October 1900","Newspaper political cartoon from the October 28, 1900 issue of The Anaconda Standard depicting Clark bribing state legislators by throwing wads of money through hotel transom windows.","A political cartoon from 1882 , criticizing Chinese exclusion"
20220512_100225,5,36797.jpg,"R. M. Williams Monument, Jamestown South Australia",RM Williams Monument,The Marshall 's sculpture
20220512_100225,5,36802.jpg,"Mahan undergoing overhaul at the Mare Island Naval Shipyard on 24 June 1944, with her forward 5 inch/38 caliber guns in full view.","Overhead closeup of the ship's forward superstructure, which bristles with guns, radar arrays, and other equipment","A view of the USS Constellation ( center ) , seen from the port of Batumi"
20220512_100225,5,36803.jpg,Mahan (foreground) maneuvering during the Battle of the Santa Cruz Islands,A dark gray warship cruises at high speed while another destroyer steams in the opposite direction,The first Japanese surrender of the USS Concord
20220512_100225,5,36804.jpg,"South Dakota, Prometheus, Mahan, and Lamson after South Dakota-Mahan collision following the Battle of Santa Cruz Islands",Overhead view of a large warship with three smaller warships tied alongside,A view of the ship 's ships at the top of the mast .
20220512_100225,5,36812.jpg,The Morey Letter,the forged letter that almost cost a president an election,The first page of the first edition
20220512_100225,5,36815.jpg,"Patented SurvivorCord (MIL-SPEC 550 Paracord, with integrated fishing line, fire-starter, and snare wire.)",TITAN SurvivorCord,Location of chanmaguri
20220512_100225,5,36824.jpg,Artist's conception of dwarf planet Eris seen from above the surface of Dysnomia,Dysnomia,The world 's oldest person is found in some of the credits .
20220512_100225,5,36825.jpg,Memorial monument,Photograph of memorial monument for 2005 Ethan Allen sinking,The memorial to the sinking
20220512_100225,5,36833.jpg,"A sculpture in The ""Eight Eccentrics of Yangzhou"" Memorial Hall in Yangzhou depicting the eight eccentrics",A stone sculpture of the eight eccentrics,"An example of the original Church of Christ , Scientist , Oxford"
20220512_100225,5,36834.jpg,An ink and color on paper rendition of a cat and a bamboo plant by Jin Nong,A painting of a cat by Jin Nong,The first page of a painting by James Gillray depicting the first published in a series of a painting by an artist
20220512_100225,5,36850.jpg,David E. Thomas on bass.,David E. Thomas on bass,`` You 're My Lonely '' was the chart-topper for the album .
20220512_100225,5,36866.jpg,A Microfiche holder with microfiches,Microfiche,Aerial view of the entrance to the ground
20220512_100225,5,36919.jpg,Zuckerberg in 2005,"Mark Zuckerberg with a laptop, facing the camera",The song was written by David Mirkin .
20220512_100225,5,36920.jpg,"Zuckerberg at the World Economic Forum in Davos, Switzerland (January 2009).","Waist high portrait of man in his twenties, looking into the camera and gesturing with both hands, wearing a black pullover shirt that says ""The North Face"" and wearing identification on a white band hanging from his neck",The episode was written by series co-creators .
20220512_100225,5,36921.jpg,"Joseph Goebbels, the head of Nazi Germany's Ministry of Public Enlightenment and Propaganda",No period per MoS,The base of the officers of the 24th Infantry Division during the First World War
20220512_100225,5,36922.jpg,A Necator americanus larva.,A larva under a microscope resembling a worm with one end across the other,A comparison of a brain at the time
20220512_100225,5,36923.jpg,"1925 WAMPAS: Borden, seated, second from left",Eleven nicely dressed young women that were chosen as the Western American Motion Picture Association Stars of 1925 are seated in a pyramid formation from the floor up,"The Carpenters , one of the first Native American Association to win the Academy Award"
20220512_100225,5,36942.jpg,Glassmaking tools holding a glass horse being shaped,tools holding glass horse being shaped,A replica of a boat lifts
20220512_100225,5,36943.jpg,Decorated bowl from Murano,A blue glass bowl,The blue blue bowl with a white spots .
20220512_100225,5,36944.jpg,Venice and Murano,"map of Venice, Murano, and Italy","The Emirate of Granada and the surrounding kingdoms , according to the northeast corner"
20220512_100225,5,36945.jpg,The Doge visits Murano,Dignitary visiting a glass factory in Murano,"A 19th-century illustration of an industrial factory in Bucharest , Italy"
20220512_100225,5,36946.jpg,Carafes containing aventurine glass thread,glass jugs with threads of sparkle,The blue porcelain vase from the inside of the museum
20220512_100225,5,36947.jpg,Millefiori beads,multi-colored glass beads,The arms of St Stephen
20220512_100225,5,36948.jpg,Filigree style jar,white jar with fine stripes,The gray box is an important area of water .
20220512_100225,5,36949.jpg,Enameled lattimo glass,white cup with picture of man,The `` White '' is a key of honor of the Isles .
20220512_100225,5,36950.jpg,Bowl circa 1870s,multi-colored bowl,"An example of a large coin of the same name , from left to right"
20220512_100225,5,36951.jpg,Barovier enameled glass,"jar on stand with lid, multiple colors",The high arms of the Senate
20220512_100225,5,36952.jpg,Modern Murano glass,modern bi-color vase,An example of a lamb
20220512_100225,5,37042.jpg, Bermeo's marina,Harbour surrounded by buildings and filled with small boats,"A view of the waterfront , from the village"
20220512_100225,5,37043.jpg,Itzulera by Casto Solano,Statue of a man carrying a large oar,A statue of a man at the Battle of Tianjin
20220512_100225,5,37044.jpg,San Juan de Gaztelugatxe,Island connected to the mainland by a bridge,A view of the island of the island of Brittany
20220512_100225,5,37045.jpg,Akatz Island,"Small, rocky island",A view of Loch Isle of Scotland
20220512_100225,5,37046.jpg,Kikunbera house,Modern house among others on the side of a hill,The Briarcliff Manor Public Library
20220512_100225,5,37114.jpg,The intertitle for season 1.,The Mentalist intertitle,An M/M/1 queueing node
20220512_100225,5,37118.jpg,"The original convention center, as built over Interstate 5, seen from the south","An aerial view of a concrete building with a bare roof and several terraced glass walls, abutting a park full of trees between several high-rise towers",A view of the building from the National Institute of Technology
20220512_100225,5,37119.jpg,"North view of the convention center, built on the airspace above Interstate 5","A concrete building with trees and plants hanging from its roof. The building sits on a bridge over a wide freeway, with cars and trucks streaming by.",The National Center for the Performing Arts
20220512_100225,5,37120.jpg,"View of the skybridge, built during the 2001 expansion, from Pike Street","Looking down a street with a queue of vehicles in a left-turn lane. A large concrete wall with the Washington State Convention Center logo is to their left, ahead of an arched bridge over the street.",A view of the Downtown Seattle skyline in Washington
20220512_100225,5,37121.jpg,"The Convention Place transit station, which was demolished to make way for the convention center's second expansion","A large concrete parking lot with several lanes, broken up by four blue roofs that are connected by a balcony",A view of the parking lot
20220512_100225,5,37122.jpg,"The main atrium of the convention center, which covers four stories and runs northsouth","A bank of three escalators inside a hallway, with large columns and glass barriers",The interior of the interior
20220512_100225,5,37123.jpg,A coffee trade show at the Washington State Convention Center in 2013,"Overhead view of a trade show with dozens of colorful booths with products on display, and people walking between them",A demonstration in Berlin
20220512_100225,5,37139.jpg,"NLP Tigers' militiaman armed with an AKM in Achrafieh, east Beirut, June 1978.",Tigers Militia in Achrafieh armed with a Kalashnikov Rifle 1978,The 26th Regiment in Afghanistan
20220512_100225,5,37146.jpg,"An aerial view of Allison Tower and Hackett Tower, the two buildings that serve as the headquarters for Anadarko Petroleum Corporation.",Anadarko Petroleum Headquarters,The Maritime Museum
20220512_100225,5,37153.jpg,A Wolof Waalo in war costume in the mid 19th century.,An image illustration of a Wolof soldier in the 19th century,A horse in the early 19th century
20220512_100225,5,37165.jpg,Aerial image of Piszkstet Mountain Station of the Konkoly Observatory in the Mtra hills.,Piszkstet Mountain Station,A view from the summit of Granite Mountain .
20220512_100225,5,37166.jpg,Lang (left) with Senator Daniel Inouye in 2005,Lang with Senator Daniel Inouye,The music video for `` Like a Prayer '' in 2006
20220512_100225,5,37190.jpg,Icebox used in cafs of Paris in the late 1800s,Labeled black-and-white image of an icebox,An early 17th-century illustration of a plate illustration
20220512_100225,5,37191.jpg,George M. Bibb served as Rowan's second in his duel with Chambers.,A white-haired man sitting in a chair and clutching a walking cane,John Hayes was one of the first European draft .
20220512_100225,5,37192.jpg,John J. Crittenden and Rowan served as commissioners to settle a border dispute with Tennessee,"A white-haired man wearing a black jacket, gray tie and vest, and white, high-collared shirt",John Adair led the American League in wins .
20220512_100225,5,37193.jpg,William T. Barry and Rowan were leaders of the New Court faction,"A man with curly black hair wearing a white shirt and tie and black jacket, holding a cane",A portrait by Mathew Lewis
20220512_100225,5,37194.jpg,Rowan's Federal Hill mansion is now part of My Old Kentucky Home State Park,"A two-story, brick home with thirteen windows with black shutters and several bushes growing in front",The National Register of Historic Places
20220512_100225,5,37232.jpg,The title logo for the series,"The words ""Upstairs, Downstairs"" are displayed against a green background",The cover of the `` Little Song ''
20220512_100225,5,37258.jpg,"Samuel's defeat by Henry III, Holy Roman Emperor in the Battle of Mnf in 1044 (from the Illuminated Chronicle)",Battle of Mnf,The Battle of Mnf
20220512_100225,5,37265.jpg,"Brambleton is a planned community near Ashburn, Virginia that sells new construction townhomes and single family homes.","Brambleton, Virginia Landscaping",An example of the village Mill
20220512_100225,5,37266.jpg,"The stop motion aliens, created by David W. Allen, were praised by some critics as the only positive aspect of the film.","Two reptile-like alien creatures, one blue and one orange, look in an upward direction, with machinery and computer screens in the background.",A gameplay screenshot of the motion showing main characters from the right
20220512_100225,5,37269.jpg,Ancient Greek trireme,sketch of an ancient Greek sailing trireme with the sail extended,The first illustration of the first edition of the first edition of the first edition of the first edition
